gf_id	gid
ORTHO007361	AT1G44960
ORTHO005672	AT5G61150
ORTHO001167	AT2G44160
ORTHO001167	AT3G59970
ORTHO001167	AT4G35740
ORTHO007175	AT3G18480
ORTHO000624	AT1G08430
ORTHO000624	AT1G08440
ORTHO000624	AT2G27240
ORTHO000624	AT3G11680
ORTHO002378	AT2G41640
ORTHO002378	AT3G10320
ORTHO002378	AT3G57380
ORTHO003727	AT1G10590
ORTHO003727	AT1G23750
ORTHO009652	AT4G02790
ORTHO005410	AT4G05450
ORTHO005410	AT4G21090
ORTHO010028	AT4G16270
ORTHO009343	AT3G52220
ORTHO005101	AT1G61000
ORTHO009405	AT1G49590
ORTHO003843	AT3G55000
ORTHO003843	AT3G55005
ORTHO007195	AT5G03880
ORTHO002398	AT1G65680
ORTHO002398	AT2G45110
ORTHO007381	AT2G39810
ORTHO008531	AT3G52390
ORTHO005692	AT4G22320
ORTHO001187	AT1G14870
ORTHO001187	AT5G35525
ORTHO001786	AT5G42770
ORTHO001786	AT5G66550
ORTHO006458	AT1G05710
ORTHO006458	AT2G31730
ORTHO006417	AT2G44065
ORTHO010472	AT4G38020
ORTHO007217	AT5G25500
ORTHO000875_1	AT4G21580
ORTHO000875_2	AT1G11200
ORTHO000875_2	AT4G21570
ORTHO005880	AT5G55810
ORTHO004917	AT3G16650
ORTHO004917	AT4G15900
ORTHO003433	AT2G31200
ORTHO006581	AT3G02730
ORTHO006581	AT5G16400
ORTHO001397	AT1G49890
ORTHO001397	AT3G19570
ORTHO007261	AT5G22080
ORTHO009944	AT5G37478
ORTHO005328	AT5G11560
ORTHO002278	AT1G67140
ORTHO000392_1	AT4G02510
ORTHO000392_2	AT5G20300
ORTHO000392_3	AT2G16640
ORTHO000392_3	AT3G16620
ORTHO002834	AT2G01690
ORTHO006828	AT2G01430
ORTHO003158	AT1G06470
ORTHO002526	AT3G44190
ORTHO002526	AT5G22140
ORTHO004157	AT2G19260
ORTHO001514	AT3G07470
ORTHO001514	AT5G16380
ORTHO001868	AT5G63380
ORTHO008101	AT1G48130
ORTHO001884	AT3G09300
ORTHO001884	AT5G02100
ORTHO001884	AT5G59420
ORTHO003412	AT5G10010
ORTHO008287	AT5G07890
ORTHO008287	AT5G61200
ORTHO005592	AT1G31940
ORTHO005592	AT2G35585
ORTHO009630	AT4G14145
ORTHO009487	AT1G74070
ORTHO008367	AT1G65380
ORTHO000487_1	AT1G08620
ORTHO000487_2	AT1G30810
ORTHO000487_2	AT2G34880
ORTHO000487_2	AT4G20400
ORTHO007069	AT5G52980
ORTHO009777	AT2G28230
ORTHO005978	AT1G79040
ORTHO007759	AT2G30780
ORTHO009100	AT1G03950
ORTHO001418	AT3G60770
ORTHO001418	AT4G00100
ORTHO001042	AT5G13150
ORTHO001042	AT5G13990
ORTHO000961	AT2G37290
ORTHO000961	AT2G39280
ORTHO000961	AT3G55020
ORTHO006909	AT2G20890
ORTHO001553	AT3G04730
ORTHO001553	AT3G23050
ORTHO001553	AT4G14550
ORTHO001215	AT2G32710
ORTHO001215	AT5G48820
ORTHO003749	AT4G10850
ORTHO010796	AT2G30600
ORTHO003706	AT5G47030
ORTHO002887	AT3G62120
ORTHO005998	AT4G24620
ORTHO006726	AT5G16750
ORTHO005163	AT5G20920
ORTHO009467	AT2G44920
ORTHO007943	AT5G02120
ORTHO007780	AT5G03345
ORTHO008267	AT4G05000
ORTHO007590	AT3G12150
ORTHO005572	AT3G61370
ORTHO005572	AT4G07940
ORTHO004053	AT1G14440
ORTHO004053	AT2G02540
ORTHO001743	AT3G48340
ORTHO001743	AT3G48350
ORTHO001743	AT5G50260
ORTHO002640	AT5G56550
ORTHO009861	AT2G04039
ORTHO002041	AT1G29690
ORTHO010130	AT5G41960
ORTHO007800	AT1G08780
ORTHO006394	AT1G73885
ORTHO004535	AT4G25610
ORTHO000529_1	AT1G30100
ORTHO000529_1	AT1G78390
ORTHO000529_1	AT3G14440
ORTHO000529_1	AT4G18350
ORTHO000328	AT1G63420
ORTHO000328	AT2G45830
ORTHO000328	AT2G45840
ORTHO000328	AT3G48980
ORTHO000328	AT3G61270
ORTHO000328	AT3G61280
ORTHO000328	AT3G61290
ORTHO000328	AT5G23850
ORTHO004937	AT1G48160
ORTHO007112	AT5G60540
ORTHO005308	AT1G03140
ORTHO002258	AT5G64970
ORTHO002217	AT2G17970
ORTHO002217	AT4G36090
ORTHO005186	AT3G25855
ORTHO008225	AT3G23710
ORTHO006808	AT3G57910
ORTHO001958	AT2G40890
ORTHO011101	AT1G80080
ORTHO002814	AT5G09350
ORTHO002814	AT5G64070
ORTHO009363	AT1G76730
ORTHO001634	AT1G25440
ORTHO001634	AT1G68520
ORTHO007901	AT1G08845
ORTHO003098	AT1G07910
ORTHO002179	AT4G24770
ORTHO002179	AT5G50250
ORTHO003351	AT5G08450
ORTHO003863	AT2G02560
ORTHO002354	AT4G18170
ORTHO008511	AT3G46940
ORTHO007650	AT3G45040
ORTHO000739	AT3G13600
ORTHO000739	AT3G58480
ORTHO006478	AT2G17350
ORTHO006061	AT5G11950
ORTHO000466_1	AT5G48380
ORTHO000466_2	AT1G27190
ORTHO000466_2	AT1G69990
ORTHO000466_2	AT3G28450
ORTHO004373	AT5G54840
ORTHO004435	AT5G23890
ORTHO004435	AT5G52410
ORTHO006498	AT3G53620
ORTHO011193	AT3G04020
ORTHO005652	AT2G43950
ORTHO001108	AT1G12380
ORTHO001108	AT1G62870
ORTHO007341	AT3G18570
ORTHO000604_1	AT1G08420
ORTHO000604_1	AT2G27210
ORTHO000604_2	AT1G03445
ORTHO000604_2	AT4G03080
ORTHO005247	AT3G15660
ORTHO006203	AT2G26680
ORTHO003883	AT1G71940
ORTHO003883	AT4G09580
ORTHO004710	AT5G38700
ORTHO009672	AT5G26040
ORTHO005430	AT2G14860
ORTHO005430	AT4G33905
ORTHO004230	AT1G26700
ORTHO004230	AT5G53760
ORTHO006122	AT2G47330
ORTHO001072	AT3G62870
ORTHO000414_1	AT1G19270
ORTHO000414_1	AT4G36860
ORTHO000414_2	AT2G39830
ORTHO005018	AT5G40610
ORTHO003517	AT5G13620
ORTHO004833	AT1G51140
ORTHO004209	AT4G29360
ORTHO004209	AT5G56590
ORTHO010386	AT1G08125
ORTHO002313	AT2G35980
ORTHO002313	AT5G06320
ORTHO002455	AT4G00755
ORTHO001357	AT3G63130
ORTHO001357	AT5G19320
ORTHO001318	AT3G19240
ORTHO001318	AT4G33400
ORTHO006248	AT1G77620
ORTHO001467	AT3G09670
ORTHO001467	AT5G02950
ORTHO009130	AT3G49730
ORTHO009130	AT5G65820
ORTHO009038	AT1G79915
ORTHO008428	AT4G24380
ORTHO005552	AT3G21465
ORTHO005552	AT4G15640
ORTHO008247	AT1G21770
ORTHO010879	AT1G73470
ORTHO010836	AT3G56310
ORTHO004073	AT5G65930
ORTHO008577	AT3G07180
ORTHO002947	AT1G04500
ORTHO000906_1	AT4G08920
ORTHO000906_2	AT1G04400
ORTHO003180	AT2G34770
ORTHO003180	AT4G20870
ORTHO010110	AT5G05810
ORTHO001493	AT1G65010
ORTHO001493	AT3G02930
ORTHO001493	AT4G27595
ORTHO001493	AT5G16730
ORTHO005039	AT1G12350
ORTHO001763	AT3G49010
ORTHO002498	AT4G25130
ORTHO002498	AT5G07470
ORTHO002498	AT5G61640
ORTHO003579	AT5G09960
ORTHO003579	AT5G64850
ORTHO010296	AT5G49150
ORTHO003993	AT2G19780
ORTHO003993	AT4G29240
ORTHO006929	AT4G33580
ORTHO010430	AT5G12110
ORTHO002780	AT2G44740
ORTHO004731	AT4G28910
ORTHO001573	AT2G46380
ORTHO001573	AT3G61670
ORTHO003769	AT1G65290
ORTHO003202	AT3G49870
ORTHO003202	AT5G67560
ORTHO001711	AT1G09590
ORTHO001711	AT1G09690
ORTHO001711	AT1G57660
ORTHO001711	AT1G57860
ORTHO007963	AT3G12685
ORTHO006706	AT3G06610
ORTHO005143	AT1G70640
ORTHO005143	AT3G26510
ORTHO008711	AT5G50390
ORTHO004643	AT5G12890
ORTHO008347	AT3G05250
ORTHO007983	AT3G48425
ORTHO003055	AT1G11475
ORTHO003055	AT1G61700
ORTHO009610	AT5G55000
ORTHO010343	AT3G17310
ORTHO005958	AT3G20330
ORTHO002433	AT3G11850
ORTHO002433	AT5G06560
ORTHO005225	AT3G12070
ORTHO005225	AT5G12210
ORTHO000849	AT5G42650
ORTHO002158	AT1G53750
ORTHO002158	AT1G53780
ORTHO004311	AT2G15900
ORTHO002716	AT1G67270
ORTHO002716	AT1G67780
ORTHO002716	AT5G38690
ORTHO001979	AT3G15605
ORTHO001979	AT5G11470
ORTHO002506	AT3G27240
ORTHO002506	AT5G40810
ORTHO008936	AT5G48390
ORTHO007133	AT3G16170
ORTHO001272	AT3G46930
ORTHO001272	AT5G58950
ORTHO003599	AT1G01720
ORTHO004093	AT3G20015
ORTHO003685	AT1G02670
ORTHO003685	AT1G05120
ORTHO006289	AT4G14660
ORTHO007569	AT4G33030
ORTHO009238	AT4G19003
ORTHO008121	AT1G53460
ORTHO001820	AT4G01040
ORTHO001820	AT4G01050
ORTHO004751	AT3G51240
ORTHO010090	AT3G47610
ORTHO008856	AT4G40045
ORTHO006373	AT5G24690
ORTHO006949	AT3G21610
ORTHO009798	AT2G41080
ORTHO004332	AT5G19890
ORTHO008388	AT2G29630
ORTHO006766	AT5G18525
ORTHO008078	AT4G15110
ORTHO000269_1	AT2G20370
ORTHO006019	AT2G34650
ORTHO000358_1	AT1G65960
ORTHO000358_1	AT2G02000
ORTHO000358_1	AT2G02010
ORTHO000358_1	AT5G17330
ORTHO000358_2	AT3G17760
ORTHO005754	AT3G15810
ORTHO004013	AT1G53450
ORTHO004013	AT3G14830
ORTHO002927	AT2G24580
ORTHO002968	AT1G49230
ORTHO010223	AT1G07290
ORTHO009281	AT5G42450
ORTHO006686	AT4G35335
ORTHO006539	AT5G62650
ORTHO009818	AT1G17665
ORTHO007442	AT1G31330
ORTHO002600	AT2G40510
ORTHO002600	AT2G40590
ORTHO002600	AT3G56340
ORTHO003210	AT1G02660
ORTHO003210	AT3G62590
ORTHO005059	AT1G08800
ORTHO005834	AT1G10650
ORTHO005834	AT1G60610
ORTHO007153	AT3G48250
ORTHO006183	AT4G20010
ORTHO006183	AT5G44785
ORTHO002696	AT3G11070
ORTHO002696	AT5G05520
ORTHO006849	AT1G61215
ORTHO002566	AT3G19184
ORTHO002566	AT5G42700
ORTHO004291	AT5G67030
ORTHO008795	AT4G27510
ORTHO008956	AT1G54780
ORTHO009385	AT3G55340
ORTHO006666	AT3G15351
ORTHO000551_1	AT4G28080
ORTHO000551_2	AT1G15290
ORTHO000551_3	AT1G01320
ORTHO007401	AT2G24860
ORTHO010732	AT1G06330
ORTHO007010	AT1G35660
ORTHO001924_1	AT5G50320
ORTHO005938	AT5G50340
ORTHO008327	AT5G03720
ORTHO003035	AT4G22380
ORTHO010554	AT5G14100
ORTHO008815	AT4G32050
ORTHO004189	AT2G47510
ORTHO004189	AT5G50950
ORTHO009195	AT4G28830
ORTHO000918_3	AT2G18330
ORTHO000918_3	AT4G36580
ORTHO006990	AT1G80170
ORTHO010178	AT5G64320
ORTHO000375_1	AT4G10120
ORTHO000375_2	AT1G04920
ORTHO000375_3	AT5G11110
ORTHO000375_3	AT5G20280
ORTHO005288	AT1G68580
ORTHO007092	AT1G05940
ORTHO003803	AT1G13350
ORTHO003803	AT3G25840
ORTHO003803	AT3G53640
ORTHO003477	AT4G36890
ORTHO003477	AT5G67230
ORTHO008023	AT5G06660
ORTHO002994	AT1G05800
ORTHO002994	AT2G31690
ORTHO004602	AT1G61340
ORTHO004602	AT4G21510
ORTHO000892_2	AT2G30490
ORTHO003014	AT4G26780
ORTHO003014	AT5G55200
ORTHO010901	AT2G15240
ORTHO001241	AT2G33570
ORTHO001241	AT4G20170
ORTHO001241	AT5G44670
ORTHO007487	AT2G41990
ORTHO007487	AT4G35170
ORTHO003392	AT5G53120
ORTHO003663	AT5G50610
ORTHO003663	AT5G50710
ORTHO007630	AT5G16890
ORTHO009904	AT5G62030
ORTHO003272	AT3G12590
ORTHO005732	AT3G15120
ORTHO009570	AT1G15330
ORTHO004957	AT1G13060
ORTHO004957	AT3G26340
ORTHO000570_1	AT3G24180
ORTHO000570_2	AT1G33700
ORTHO000570_2	AT4G10060
ORTHO000570_2	AT5G49900
ORTHO000441_1	AT5G35750
ORTHO000441_2	AT2G01830
ORTHO000441_3	AT1G27320
ORTHO000835	AT2G38310
ORTHO000835	AT2G40330
ORTHO000835	AT5G05440
ORTHO008977	AT1G07645
ORTHO003118	AT1G23820
ORTHO003118	AT1G70310
ORTHO007881	AT3G17470
ORTHO001938	AT4G24530
ORTHO001938	AT5G65470
ORTHO004179	AT1G70670
ORTHO004179	AT1G70680
ORTHO004580	AT5G53620
ORTHO001685	AT1G25270
ORTHO001685	AT1G68170
ORTHO002238	AT1G47710
ORTHO003903	AT3G03710
ORTHO004853	AT2G38600
ORTHO008665	AT5G45380
ORTHO004250	AT1G79690
ORTHO008754	AT2G19460
ORTHO001613	AT2G22730
ORTHO001613	AT5G64500
ORTHO001613	AT5G65687
ORTHO007861	AT4G27780
ORTHO007861	AT5G53470
ORTHO006142	AT3G52380
ORTHO006518	AT2G26670
ORTHO008448	AT1G11400
ORTHO010532	AT1G23400
ORTHO010274	AT5G42120
ORTHO005513	AT3G03160
ORTHO005513	AT5G17190
ORTHO009058	AT5G38630
ORTHO011122	AT2G36885
ORTHO009590	AT5G52380
ORTHO002293	AT5G08560
ORTHO007321	AT5G09390
ORTHO010155	AT1G18600
ORTHO000780	AT3G23470
ORTHO000780	AT3G23480
ORTHO000780	AT3G23510
ORTHO000780	AT3G23530
ORTHO000935	AT1G48210
ORTHO000935	AT1G48220
ORTHO000935	AT2G47060
ORTHO000935	AT3G17410
ORTHO000935	AT3G62220
ORTHO007922	AT4G24710
ORTHO004455	AT3G21390
ORTHO004455	AT5G48970
ORTHO005450	AT1G47420
ORTHO001532	AT1G54180
ORTHO001532	AT3G14000
ORTHO001532	AT5G20540
ORTHO005268	AT1G06950
ORTHO000723	AT2G19760
ORTHO000723	AT4G29350
ORTHO000723	AT5G56600
ORTHO003620	AT5G05080
ORTHO003497	AT5G10470
ORTHO003497	AT5G65460
ORTHO000669_1	AT2G01140
ORTHO000669_1	AT2G21330
ORTHO000669_1	AT4G38970
ORTHO007030	AT3G26790
ORTHO005794	AT5G04240
ORTHO001904	AT1G04770
ORTHO001904	AT5G48850
ORTHO006310	AT5G43940
ORTHO008835	AT5G42310
ORTHO008307	AT5G65960
ORTHO010598	AT5G40020
ORTHO010069	AT3G59390
ORTHO002118	AT2G48010
ORTHO000809	AT2G27950
ORTHO000809	AT5G04460
ORTHO004791	AT3G62010
ORTHO004137	AT2G26040
ORTHO005814	AT4G14310
ORTHO005369	AT4G21470
ORTHO001847	AT2G43240
ORTHO001847	AT3G59360
ORTHO006225	AT3G20475
ORTHO002546	AT1G22280
ORTHO002546	AT1G34750
ORTHO006869	AT4G18230
ORTHO002875	AT4G06744
ORTHO009507	AT1G08610
ORTHO008161	AT5G56780
ORTHO007421	AT5G53020
ORTHO007696	AT2G22370
ORTHO008470	AT1G01690
ORTHO008181	AT5G02370
ORTHO004033	AT2G33590
ORTHO004033	AT2G33600
ORTHO002907	AT4G10490
ORTHO002907	AT4G10500
ORTHO005857	AT3G52960
ORTHO000993	AT3G15720
ORTHO000993	AT4G35670
ORTHO000993	AT5G17200
ORTHO000993	AT5G27530
ORTHO006889	AT2G46900
ORTHO003230	AT4G05330
ORTHO003230	AT4G21160
ORTHO005079	AT4G02715
ORTHO010992	AT1G65900
ORTHO002620	AT5G03280
ORTHO005389	AT3G61710
ORTHO007672	AT4G26500
ORTHO001800	AT3G19420
ORTHO001800	AT3G50110
ORTHO004771	AT1G80350
ORTHO006969	AT5G56730
ORTHO000754_1	AT4G27020
ORTHO000754_1	AT5G54870
ORTHO010578	AT5G03770
ORTHO008876	AT3G53900
ORTHO006746	AT5G08580
ORTHO005774	AT5G10310
ORTHO007466	AT5G38360
ORTHO005612	AT1G53720
ORTHO007301	AT2G28130
ORTHO011454	AT4G26680
ORTHO004475	AT1G15080
ORTHO001079	AT1G51980
ORTHO001079	AT3G16480
ORTHO005122	AT1G66400
ORTHO005122	AT5G37770
ORTHO003077	AT1G09520
ORTHO003077	AT3G17460
ORTHO005470	AT2G18860
ORTHO005470	AT4G30240
ORTHO006082	AT1G22860
ORTHO003984	AT2G17180
ORTHO003984	AT4G35280
ORTHO002000	AT3G05970
ORTHO002000	AT5G27600
ORTHO003557	AT5G14780
ORTHO003923	AT1G78230
ORTHO004873	AT2G35795
ORTHO004689	AT1G28350
ORTHO004689	AT2G33840
ORTHO006624	AT5G42350
ORTHO006624	AT5G42360
ORTHO006162	AT3G49750
ORTHO002076	AT1G12000
ORTHO002076	AT4G04040
ORTHO007841	AT4G16280
ORTHO008774	AT5G02830
ORTHO004270	AT1G68810
ORTHO010512	AT1G47720
ORTHO004394	AT1G79160
ORTHO010365	AT5G66500
ORTHO009883	AT1G71696
ORTHO004997	AT3G58970
ORTHO003453	AT2G16770
ORTHO003453	AT4G35040
ORTHO003315	AT2G03350
ORTHO004977	AT1G10270
ORTHO005896	AT2G16650
ORTHO005896	AT4G21900
ORTHO009216	AT5G27460
ORTHO005712	AT3G45100
ORTHO007508	AT3G03070
ORTHO009550	AT2G41720
ORTHO003252	AT5G18590
ORTHO009260	AT1G77930
ORTHO007238	AT1G61690
ORTHO004669	AT5G02940
ORTHO004669	AT5G43745
ORTHO002854	AT4G15093
ORTHO001195	AT1G12260
ORTHO001195	AT1G62700
ORTHO003138	AT2G19450
ORTHO005348	AT5G37530
ORTHO009987	AT3G09580
ORTHO002419	AT1G52855
ORTHO002419	AT2G20835
ORTHO002419	AT3G15534
ORTHO004893	AT1G61255
ORTHO004893	AT4G21620
ORTHO004116	AT1G53850
ORTHO004116	AT3G14290
ORTHO008003	AT5G08340
ORTHO008003	AT5G23330
ORTHO001144	AT3G07320
ORTHO001144	AT3G23770
ORTHO001144	AT4G14080
ORTHO003823	AT1G08470
ORTHO003823	AT5G22020
ORTHO003964	AT3G46640
ORTHO003964	AT5G59570
ORTHO001733	AT1G15010
ORTHO001733	AT2G01300
ORTHO010048	AT2G30170
ORTHO005490	AT2G18910
ORTHO009323	AT4G18260
ORTHO006331	AT1G34270
ORTHO001099	AT4G13010
ORTHO004495	AT2G41820
ORTHO004622	AT5G20060
ORTHO006787	AT2G45240
ORTHO000288_1	AT1G13170
ORTHO000288_2	AT4G12460
ORTHO000288_2	AT4G22540
ORTHO000288_3	AT2G31020
ORTHO000288_3	AT2G31030
ORTHO000288_3	AT4G08180
ORTHO003643	AT5G57740
ORTHO007610	AT4G40080
ORTHO008551	AT3G06180
ORTHO008551	AT5G19025
ORTHO001358_2	AT4G33410
ORTHO002969	AT1G21720
ORTHO002969	AT1G77440
ORTHO008690	AT1G66510
ORTHO008226	AT1G05600
ORTHO004180	AT3G55370
ORTHO009364	AT5G35170
ORTHO007443	AT1G21370
ORTHO003864	AT2G38560
ORTHO002601	AT3G07780
ORTHO002601	AT5G48160
ORTHO003518	AT5G08640
ORTHO003211	AT5G39450
ORTHO003211	AT5G39460
ORTHO003211	AT5G39480
ORTHO003211	AT5G39490
ORTHO001821	AT5G15400
ORTHO001821	AT5G39400
ORTHO008512	AT4G32260
ORTHO003600	AT3G04740
ORTHO009102	AT1G09815
ORTHO010091	AT1G50575
ORTHO008857	AT2G15890
ORTHO007902	AT5G22340
ORTHO009799	AT3G56650
ORTHO004333	AT1G31730
ORTHO008389	AT3G45900
ORTHO003352	AT1G77180
ORTHO010774	AT1G06710
ORTHO005755	AT3G11260
ORTHO000359_1	AT5G44790
ORTHO000359_3	AT1G63440
ORTHO000740_1	AT1G08370
ORTHO001925	AT1G29140
ORTHO001925	AT4G18596
ORTHO005939	AT3G16270
ORTHO006438	AT2G30920
ORTHO004436	AT3G21060
ORTHO000811_1	AT1G78240
ORTHO006062	AT4G01400
ORTHO000919	AT1G20610
ORTHO000919	AT1G76310
ORTHO000919	AT2G17620
ORTHO000919	AT4G35620
ORTHO006991	AT3G48110
ORTHO007342	AT2G20060
ORTHO004834	AT2G35880
ORTHO006204	AT4G28100
ORTHO005835	AT2G45080
ORTHO005835	AT3G60550
ORTHO002218	AT5G08440
ORTHO002218	AT5G23490
ORTHO003884	AT1G52280
ORTHO003884	AT3G16100
ORTHO002456	AT1G33420
ORTHO002697	AT5G10550
ORTHO002697	AT5G65630
ORTHO002420	AT5G04820
ORTHO002567	AT1G07890
ORTHO002567	AT3G09640
ORTHO008957	AT1G01760
ORTHO006667	AT5G17410
ORTHO004938	AT4G18160
ORTHO004938	AT5G46370
ORTHO011194	AT3G61770
ORTHO003273	AT1G71070
ORTHO009905	AT1G64960
ORTHO005733	AT1G69220
ORTHO009571	AT3G19630
ORTHO000571	AT2G45340
ORTHO000571	AT4G22730
ORTHO000571	AT5G51560
ORTHO005144	AT5G09260
ORTHO005144	AT5G63880
ORTHO007219	AT2G31190
ORTHO006646	AT1G80700
ORTHO006646	AT1G80980
ORTHO007964	AT3G23400
ORTHO003119	AT4G37680
ORTHO003119	AT4G38320
ORTHO003994	AT3G46180
ORTHO003994	AT5G59740
ORTHO001939	AT2G19520
ORTHO001939	AT4G29730
ORTHO001574	AT3G04840
ORTHO001574	AT4G34670
ORTHO004581	AT5G52580
ORTHO002239	AT2G46800
ORTHO002239	AT3G58810
ORTHO008623	AT1G11020
ORTHO004190	AT3G22380
ORTHO003945	AT1G04520
ORTHO003945	AT2G33330
ORTHO007093	AT1G64150
ORTHO001764	AT3G10950
ORTHO001764	AT3G60245
ORTHO002995	AT2G17110
ORTHO002995	AT4G35240
ORTHO001712	AT3G50050
ORTHO001712	AT5G43100
ORTHO000893	AT1G30040
ORTHO000893	AT1G78440
ORTHO000893	AT2G34555
ORTHO003015	AT4G24820
ORTHO008348	AT2G24390
ORTHO003393	AT1G05950
ORTHO004732	AT5G46020
ORTHO004074	AT5G58040
ORTHO007631	AT2G41530
ORTHO000781_1	AT1G14580
ORTHO000781_1	AT2G02080
ORTHO004094	AT5G01930
ORTHO001017	AT1G79460
ORTHO004312	AT2G23740
ORTHO005451	AT5G10870
ORTHO006353	AT5G53060
ORTHO003056	AT3G43660
ORTHO001533	AT3G01890
ORTHO001533	AT5G14170
ORTHO005226	AT1G17070
ORTHO005226	AT2G42330
ORTHO003729	AT4G24590
ORTHO003729	AT5G49710
ORTHO005269	AT2G20585
ORTHO006950	AT5G65250
ORTHO003621	AT1G50490
ORTHO003621	AT3G20060
ORTHO007134	AT4G23890
ORTHO007525	AT3G53270
ORTHO001594	AT2G02100
ORTHO001594	AT2G02120
ORTHO001594	AT2G02130
ORTHO001594	AT2G31957
ORTHO008122	AT1G14750
ORTHO003686	AT2G20280
ORTHO001664	AT1G69510
ORTHO001664	AT5G64130
ORTHO000785	AT1G17770
ORTHO000785	AT1G73100
ORTHO000785	AT2G24740
ORTHO000785	AT5G04940
ORTHO008755	AT1G03600
ORTHO005882	AT1G32610
ORTHO005882	AT2G35230
ORTHO005040	AT3G06290
ORTHO006519	AT2G47690
ORTHO006519	AT3G62790
ORTHO008248	AT2G19870
ORTHO008449	AT1G05055
ORTHO010533	AT1G18335
ORTHO009059	AT1G74580
ORTHO007984	AT5G48020
ORTHO002434	AT2G37550
ORTHO002434	AT3G53710
ORTHO009591	AT2G33793
ORTHO006229	AT5G49730
ORTHO006229	AT5G49740
ORTHO008578	AT2G35320
ORTHO002948	AT1G27930
ORTHO002948	AT1G67330
ORTHO010344	AT5G16160
ORTHO002476	AT1G18530
ORTHO002476	AT3G25600
ORTHO007282	AT5G66055
ORTHO004670	AT2G40360
ORTHO005815	AT2G39780
ORTHO002547	AT2G01340
ORTHO002547	AT5G37840
ORTHO007822	AT4G36650
ORTHO002662	AT3G52610
ORTHO008491	AT4G01730
ORTHO008599	AT1G60660
ORTHO004918	AT5G43290
ORTHO007697	AT5G11580
ORTHO003182	AT2G20880
ORTHO003182	AT4G28140
ORTHO001398	AT5G60410
ORTHO002334	AT3G24310
ORTHO002334	AT4G13480
ORTHO007031	AT3G22425
ORTHO007031	AT4G14910
ORTHO001905	AT2G36620
ORTHO001080_1	AT4G11920
ORTHO001080_1	AT4G22910
ORTHO001080_2	AT5G13840
ORTHO005795	AT1G35180
ORTHO005795	AT1G45010
ORTHO007176	AT5G61970
ORTHO001188	AT4G37080
ORTHO001188	AT5G42690
ORTHO006311	AT3G56940
ORTHO006418	AT2G06005
ORTHO006418	AT5G20580
ORTHO009303	AT5G55220
ORTHO010599	AT3G54510
ORTHO008897	AT3G62140
ORTHO004416	AT3G11560
ORTHO004416	AT5G06220
ORTHO001294	AT1G28550
ORTHO001294	AT3G15060
ORTHO001294	AT5G60860
ORTHO007362	AT2G13440
ORTHO007382	AT5G08540
ORTHO001801	AT3G06190
ORTHO001801	AT5G19000
ORTHO008532	AT4G17010
ORTHO000755	AT3G02470
ORTHO000755	AT3G25570
ORTHO000755	AT5G15950
ORTHO010579	AT2G04842
ORTHO008877	AT2G38780
ORTHO010665	AT1G19990
ORTHO006747	AT1G22520
ORTHO006747	AT1G72170
ORTHO009406	AT1G08550
ORTHO005102	AT5G18400
ORTHO010754	AT3G06880
ORTHO005775	AT5G60600
ORTHO007196	AT3G02760
ORTHO003372	AT3G02890
ORTHO003372	AT5G16680
ORTHO007467	AT3G07080
ORTHO003434	AT3G22320
ORTHO001168	AT2G30590
ORTHO001168	AT3G04670
ORTHO001168	AT5G28650
ORTHO008471	AT2G27760
ORTHO001448	AT4G11410
ORTHO001448	AT4G23420
ORTHO001448	AT4G23430
ORTHO004645	AT1G31040
ORTHO009344	AT4G36050
ORTHO004516	AT2G45490
ORTHO000876	AT3G01380
ORTHO000876	AT5G14930
ORTHO003231	AT1G16380
ORTHO003231	AT1G79400
ORTHO004690	AT5G53000
ORTHO002621	AT2G45850
ORTHO002621	AT3G61310
ORTHO003538	AT4G32250
ORTHO003844	AT2G35040
ORTHO006582	AT4G26990
ORTHO006582	AT5G54920
ORTHO002001	AT2G41790
ORTHO002001	AT3G57470
ORTHO008102	AT5G10730
ORTHO005060	AT1G12330
ORTHO006163	AT1G27290
ORTHO002077	AT3G06670
ORTHO008775	AT3G17040
ORTHO004271	AT1G50240
ORTHO005390	AT5G48630
ORTHO005390	AT5G48640
ORTHO009079	AT2G24090
ORTHO008268	AT2G21150
ORTHO001469	AT1G20220
ORTHO001469	AT1G76010
ORTHO000962	AT3G10740
ORTHO000962	AT5G26120
ORTHO005613	AT1G18070
ORTHO002888	AT1G34200
ORTHO002888	AT4G09670
ORTHO011455	AT4G03115
ORTHO000690	AT1G76640
ORTHO000690	AT1G76650
ORTHO000690	AT5G42380
ORTHO009427	AT3G03900
ORTHO005123	AT1G33400
ORTHO006020	AT4G23060
ORTHO009468	AT4G09040
ORTHO005471	AT4G24270
ORTHO009175	AT1G12770
ORTHO006083	AT1G14510
ORTHO006083	AT2G02470
ORTHO003985	AT3G14080
ORTHO010915	AT3G05340
ORTHO011389	AT3G24500
ORTHO011171	AT5G54880
ORTHO001145	AT2G09990
ORTHO001145	AT5G18380
ORTHO003965	AT1G18650
ORTHO003965	AT5G61130
ORTHO010070	AT3G20780
ORTHO001744	AT1G32100
ORTHO001744	AT4G13660
ORTHO008732	AT5G11310
ORTHO005491	AT5G05950
ORTHO008368	AT2G26070
ORTHO004623	AT5G11770
ORTHO000488_1	AT3G27190
ORTHO000488_1	AT5G40870
ORTHO000488_2	AT1G55810
ORTHO000488_2	AT4G26510
ORTHO000670_2	AT1G21650
ORTHO000670_2	AT4G01800
ORTHO009778	AT3G46200
