gf-id	num-genes	num-species	ath	bra	cpa	ptr	mtr	gma	cme	pbr	vvi	sly
HOMSTM001815	49	14	2	6	2	14	2	4	3	2	3	2
HOMSTM001816	49	14	2	5	5	5	4	7	2	5	3	2
HOMSTM001817	49	14	2	4	3	4	3	6	2	5	2	4
HOMSTM001822	48	14	3	3	2	4	5	9	2	4	2	2
HOMSTM001823	48	14	3	5	3	4	2	10	2	3	2	5
HOMSTM001825	48	14	5	4	1	5	9	3	1	3	2	4
HOMSTM001826	48	14	2	3	2	3	5	7	2	8	2	4
HOMSTM001827	48	14	3	9	1	2	2	6	3	4	2	4
HOMSTM001828	48	14	3	4	2	3	6	8	4	3	2	2
HOMSTM001829	48	14	3	6	3	5	2	6	2	2	3	4
HOMSTM001830	48	14	4	1	2	1	1	6	3	4	2	1
HOMSTM001831	48	14	2	4	2	4	12	7	1	5	2	2
HOMSTM001833	48	14	4	6	2	5	2	6	2	4	4	3
HOMSTM001834	48	14	2	4	2	3	4	8	4	7	4	4
HOMSTM001835	48	14	3	3	3	4	3	8	4	4	2	3
HOMSTM001836	48	14	4	7	2	4	3	11	2	2	2	2
HOMSTM001837	48	14	5	6	2	5	3	5	2	5	2	6
HOMSTM001838	48	14	2	5	1	4	3	6	2	5	2	5
HOMSTM001839	48	14	3	5	2	4	2	5	2	5	2	3
HOMSTM001840	48	14	3	5	1	7	3	4	2	7	3	4
HOMSTM001841	48	14	4	5	2	4	6	5	2	8	3	2
HOMSTM001842	48	14	4	4	2	3	5	6	8	4	2	2
HOMSTM001843	48	14	2	3	5	5	3	5	2	3	4	3
HOMSTM001844	48	14	5	5	1	4	3	8	2	5	3	2
HOMSTM001845	48	14	2	3	1	3	5	8	2	3	3	3
HOMSTM001846	48	14	3	7	2	4	4	6	3	3	2	3
HOMSTM001847	48	14	3	8	2	4	5	10	2	3	1	2
HOMSTM001848	48	14	4	5	3	5	4	7	3	3	4	4
HOMSTM001849	48	14	2	8	3	4	2	4	2	5	3	2
HOMSTM001850	48	14	1	1	3	2	2	3	1	1	1	28
HOMSTM001851	48	14	3	9	3	3	2	6	2	4	2	2
HOMSTM001852	48	14	3	4	3	4	3	4	2	2	2	3
HOMSTM001853	48	14	6	7	2	4	6	3	1	1	1	7
HOMSTM001854	48	14	2	7	2	3	3	7	2	3	2	3
HOMSTM001855	48	14	4	5	1	4	6	5	2	4	2	1
HOMSTM001856	48	14	3	6	3	4	2	4	3	6	2	3
HOMSTM001857	48	14	2	4	2	6	3	7	2	6	2	6
HOMSTM001858	48	14	3	5	2	3	7	4	2	6	2	5
HOMSTM001859	48	14	5	8	2	6	3	6	2	2	2	1
HOMSTM001860	48	14	3	3	2	6	4	2	2	4	1	4
HOMSTM001861	48	14	3	4	4	4	4	7	2	4	3	2
HOMSTM001862	48	14	3	3	3	5	2	7	4	8	2	2
HOMSTM001863	48	14	3	2	6	7	3	3	1	5	3	6
HOMSTM001864	48	14	3	6	1	4	3	7	3	5	2	3
HOMSTM001865	48	14	1	1	1	9	2	7	1	2	2	2
HOMSTM001869	47	14	4	3	2	5	3	8	2	5	1	3
HOMSTM001870	47	14	3	3	3	3	2	5	2	4	3	4
HOMSTM001871	47	14	3	3	3	5	4	5	2	5	6	4
HOMSTM001872	47	14	2	7	3	4	2	9	2	3	2	2
HOMSTM001873	47	14	4	9	3	7	2	4	2	3	3	3
HOMSTM001874	47	14	1	1	5	4	3	7	5	4	3	3
HOMSTM001875	47	14	2	4	3	4	6	5	1	6	4	2
HOMSTM001876	47	14	2	4	2	4	2	7	2	3	2	3
HOMSTM001877	47	14	2	4	2	2	3	6	2	10	2	2
HOMSTM001878	47	14	2	6	2	6	4	6	3	3	2	4
HOMSTM001879	47	14	2	5	2	3	2	6	3	4	2	2
HOMSTM001880	47	14	3	7	2	3	2	5	2	7	3	2
HOMSTM001881	47	14	3	5	3	5	3	7	3	6	2	2
HOMSTM001882	47	14	4	8	2	4	4	4	1	5	2	3
HOMSTM001883	47	14	2	3	2	3	2	4	2	8	10	2
HOMSTM001884	47	14	2	5	2	2	3	6	2	3	3	3
HOMSTM001887	47	14	3	3	3	4	3	4	2	6	3	3
HOMSTM001888	47	14	3	5	3	2	2	6	3	4	2	4
HOMSTM001889	47	14	2	2	1	3	5	8	2	4	2	3
HOMSTM001890	47	14	4	5	1	3	3	5	2	5	2	6
HOMSTM001891	47	14	2	2	2	6	2	6	1	5	5	9
HOMSTM001892	47	14	2	2	3	5	3	7	3	4	2	4
HOMSTM001893	47	14	2	3	1	2	1	2	2	3	3	1
HOMSTM001894	47	14	2	3	2	4	3	8	2	3	6	2
HOMSTM001895	47	14	2	2	4	3	3	8	4	4	3	3
HOMSTM001896	47	14	2	2	2	4	5	4	3	3	2	3
HOMSTM001897	47	14	4	7	2	4	3	4	2	4	2	2
HOMSTM001898	47	14	4	8	2	4	2	10	4	4	1	2
HOMSTM001899	47	14	4	4	3	2	3	6	2	5	2	4
HOMSTM001900	47	14	3	6	1	4	7	8	3	5	3	1
HOMSTM001901	47	14	3	4	3	4	3	6	2	4	3	2
HOMSTM001902	47	14	3	7	2	4	3	6	3	3	2	2
HOMSTM001905	47	14	3	4	3	4	4	4	3	6	2	3
HOMSTM001906	47	14	3	5	4	4	3	6	4	3	3	4
HOMSTM001907	47	14	1	4	2	2	5	5	1	4	6	2
HOMSTM001908	47	14	1	2	1	4	1	3	1	1	3	2
HOMSTM001913	46	14	5	5	2	3	2	6	2	6	2	2
HOMSTM001914	46	14	3	7	4	4	3	2	1	3	5	3
HOMSTM001915	46	14	2	4	4	3	3	2	2	4	4	4
HOMSTM001917	46	14	4	7	2	3	6	9	2	5	1	2
HOMSTM001918	46	14	2	5	4	3	4	6	1	8	3	3
HOMSTM001919	46	14	2	5	3	5	3	4	2	4	3	4
HOMSTM001920	46	14	3	3	3	4	4	5	3	2	3	5
HOMSTM001921	46	14	2	4	3	4	4	5	2	3	3	2
HOMSTM001922	46	14	3	5	2	4	2	4	4	4	2	3
HOMSTM001923	46	14	3	4	4	4	4	6	3	5	2	2
HOMSTM001924	46	14	2	4	2	4	9	6	2	3	2	2
HOMSTM001925	46	14	4	5	1	3	2	6	1	4	2	2
HOMSTM001926	46	14	2	4	3	4	3	4	2	6	2	2
HOMSTM001927	46	14	3	3	4	7	3	8	3	1	3	3
HOMSTM001928	46	14	4	6	3	4	5	4	2	10	1	3
HOMSTM001929	46	14	3	6	2	4	1	2	2	7	1	5
HOMSTM001930	46	14	2	5	2	4	2	7	3	5	1	3
HOMSTM001931	46	14	2	2	1	2	10	4	1	4	1	1
HOMSTM001932	46	14	3	5	2	4	5	9	2	5	2	2
HOMSTM001933	46	14	3	5	2	6	4	3	3	4	2	3
HOMSTM001934	46	14	3	6	2	4	2	5	2	5	3	3
HOMSTM001935	46	14	2	3	2	2	2	7	3	2	1	2
HOMSTM001936	46	14	4	4	2	2	2	4	3	3	3	2
HOMSTM001937	46	14	2	4	3	4	3	6	2	3	3	2
HOMSTM001939	46	14	3	6	2	4	2	5	1	6	2	2
HOMSTM001941	46	14	2	4	2	3	3	8	2	4	4	3
HOMSTM001942	46	14	2	3	2	4	2	4	4	6	2	2
HOMSTM001943	46	14	4	4	6	2	2	7	2	2	3	4
HOMSTM001944	46	14	5	7	1	8	2	4	2	1	1	3
HOMSTM001945	46	14	2	4	3	2	2	3	3	1	1	1
HOMSTM001946	46	14	3	3	2	4	3	6	2	2	2	4
HOMSTM001947	46	14	3	4	2	4	3	7	2	6	2	2
HOMSTM001948	46	14	3	4	2	4	4	3	5	5	1	3
HOMSTM001950	46	14	4	8	1	5	3	5	2	2	2	5
HOMSTM001951	46	14	4	2	2	3	3	4	2	3	5	3
HOMSTM001953	46	14	1	3	2	6	4	10	1	5	2	3
HOMSTM001954	46	14	2	4	3	2	2	4	1	11	3	3
HOMSTM001955	46	14	2	3	3	6	3	6	3	5	3	3
HOMSTM001957	46	14	4	4	2	4	2	4	2	5	3	3
HOMSTM001958	46	14	2	3	3	5	4	7	3	4	1	3
HOMSTM001959	46	14	3	5	4	7	3	4	2	3	3	3
HOMSTM001960	46	14	1	2	1	1	27	5	1	2	1	1
HOMSTM001962	46	14	2	2	2	5	3	4	2	5	3	2
HOMSTM001963	46	14	4	4	2	3	3	6	3	2	4	4
HOMSTM001964	46	14	2	4	3	5	3	6	2	4	3	3
HOMSTM001965	46	14	3	3	3	4	3	7	3	1	3	3
HOMSTM001966	46	14	6	8	3	3	3	6	2	6	2	3
HOMSTM001967	46	14	2	2	2	4	6	7	2	5	2	4
HOMSTM001969	46	14	3	3	1	2	3	5	2	3	1	14
HOMSTM001971	46	14	3	6	3	4	6	5	2	5	2	2
HOMSTM001973	45	14	2	3	2	4	4	7	3	4	2	4
HOMSTM001974	45	14	3	5	3	3	4	6	3	1	2	3
HOMSTM001975	45	14	2	14	2	2	2	5	2	3	1	4
HOMSTM001976	45	14	4	5	2	3	2	5	2	3	2	4
HOMSTM001977	45	14	3	2	2	5	9	4	2	5	2	2
HOMSTM001978	45	14	2	5	1	2	4	8	2	5	2	3
HOMSTM001979	45	14	3	3	4	5	5	3	2	3	1	3
HOMSTM001980	45	14	2	3	2	2	8	8	2	3	1	2
HOMSTM001981	45	14	2	2	3	3	4	8	2	4	4	3
HOMSTM001982	45	14	2	5	3	4	3	6	3	3	2	3
HOMSTM001983	45	14	2	4	2	4	2	5	2	5	4	2
HOMSTM001984	45	14	2	3	2	3	2	7	1	4	2	3
HOMSTM001985	45	14	3	5	2	3	3	5	3	5	2	3
HOMSTM001986	45	14	3	6	2	3	4	7	2	2	3	3
HOMSTM001988	45	14	3	5	1	3	4	7	2	3	2	3
HOMSTM001989	45	14	4	9	2	4	3	6	2	3	3	1
HOMSTM001992	45	14	2	2	2	3	3	6	2	4	3	3
HOMSTM001993	45	14	2	4	2	4	4	7	1	7	6	2
HOMSTM001994	45	14	2	3	2	6	2	4	3	5	2	3
HOMSTM001995	45	14	2	3	2	4	4	6	2	6	2	2
HOMSTM001997	45	14	3	5	2	2	5	5	3	6	2	3
HOMSTM001999	45	14	3	5	2	4	4	6	2	3	5	2
HOMSTM002000	45	14	3	3	7	2	4	5	2	3	2	2
HOMSTM002001	45	14	3	6	2	3	3	8	1	3	2	2
HOMSTM002002	45	14	2	5	2	4	3	5	2	4	2	3
HOMSTM002003	45	14	5	7	3	5	5	3	2	3	3	3
HOMSTM002005	45	14	4	3	2	3	2	5	2	4	2	3
HOMSTM002007	45	14	3	4	2	4	4	4	2	5	2	3
HOMSTM002008	45	14	2	3	2	3	3	8	3	5	2	3
HOMSTM002009	45	14	2	4	1	4	5	2	1	13	1	2
HOMSTM002011	45	14	5	1	1	7	4	4	3	1	2	6
HOMSTM002014	45	14	4	6	2	3	2	4	1	4	2	3
HOMSTM002015	45	14	2	4	3	4	3	5	1	2	2	2
HOMSTM002016	45	14	2	4	6	4	2	4	2	4	2	2
HOMSTM002018	45	14	6	5	3	3	2	5	2	3	1	2
HOMSTM002019	45	14	3	3	2	5	2	8	2	1	2	4
HOMSTM002020	45	14	4	4	4	2	2	3	4	3	3	3
HOMSTM002021	45	14	1	1	2	14	3	7	1	2	1	3
HOMSTM002022	45	14	2	4	4	4	3	6	2	3	3	2
HOMSTM002023	45	14	3	3	2	4	1	7	3	4	4	2
HOMSTM002024	45	14	2	4	2	2	3	6	2	4	2	6
HOMSTM002025	45	14	3	4	2	4	3	8	2	4	2	3
HOMSTM002026	45	14	2	4	1	4	5	7	2	4	2	5
HOMSTM002027	45	14	1	1	1	3	3	5	2	2	2	4
HOMSTM002028	45	14	1	1	5	3	6	7	3	4	1	1
HOMSTM002029	45	14	4	5	3	3	2	6	3	4	2	2
HOMSTM002030	45	14	3	4	2	8	3	8	2	3	2	2
HOMSTM002031	45	14	4	6	2	4	5	4	2	6	4	2
HOMSTM002034	44	14	2	6	5	2	2	6	3	2	2	2
HOMSTM002035	44	14	1	2	4	5	6	4	2	4	6	1
HOMSTM002036	44	14	2	6	2	5	3	5	3	1	1	4
HOMSTM002038	44	14	2	4	3	5	2	5	3	8	2	2
HOMSTM002039	44	14	3	4	3	4	5	3	3	4	2	5
HOMSTM002040	44	14	4	3	3	3	2	2	3	7	3	2
HOMSTM002041	44	14	3	5	2	4	4	6	2	2	4	2
HOMSTM002044	44	14	3	6	2	4	4	5	3	4	2	2
HOMSTM002045	44	14	4	5	2	4	1	2	2	12	1	2
HOMSTM002046	44	14	2	6	2	4	3	6	2	3	2	3
HOMSTM002047	44	14	2	4	3	4	2	7	2	3	2	2
HOMSTM002048	44	14	3	3	2	4	2	6	2	6	2	3
HOMSTM002049	44	14	3	5	2	4	3	4	2	4	2	3
HOMSTM002050	44	14	5	7	2	2	2	4	2	3	2	3
HOMSTM002051	44	14	2	2	3	7	2	4	2	2	2	2
HOMSTM002052	44	14	3	4	3	5	3	7	3	3	3	2
HOMSTM002053	44	14	3	6	1	3	2	6	2	3	1	2
HOMSTM002054	44	14	2	3	3	2	2	4	3	5	4	5
HOMSTM002055	44	14	3	4	2	5	2	4	4	4	2	2
HOMSTM002056	44	14	3	3	4	3	3	7	2	5	2	5
HOMSTM002057	44	14	3	6	2	3	4	4	3	2	3	3
HOMSTM002058	44	14	3	4	3	4	3	4	2	4	2	3
HOMSTM002059	44	14	2	3	2	5	4	4	1	2	2	9
HOMSTM002060	44	14	3	6	1	6	2	4	4	3	1	2
HOMSTM002061	44	14	2	2	1	3	7	11	1	2	1	1
HOMSTM002062	44	14	4	3	3	4	2	3	4	3	2	2
HOMSTM002063	44	14	2	2	2	5	8	4	3	4	1	1
HOMSTM002064	44	14	2	3	4	2	3	4	2	4	3	2
HOMSTM002066	44	14	4	6	2	3	3	8	3	5	2	3
HOMSTM002067	44	14	3	4	2	3	3	7	2	5	2	2
HOMSTM002068	44	14	1	2	1	3	3	8	4	4	7	5
HOMSTM002069	44	14	2	4	2	2	2	4	2	5	1	7
HOMSTM002070	44	14	1	2	3	2	3	2	2	18	3	2
HOMSTM002072	44	14	3	5	2	2	2	3	3	6	3	5
HOMSTM002073	44	14	3	5	3	6	3	7	3	2	1	3
HOMSTM002074	44	14	1	2	1	3	3	6	1	5	2	5
HOMSTM002075	44	14	2	7	2	4	3	6	2	3	2	2
HOMSTM002076	44	14	2	3	2	3	5	7	3	5	1	3
HOMSTM002077	44	14	3	6	2	3	3	6	2	3	2	2
HOMSTM002078	44	14	3	6	2	4	3	6	2	3	3	3
HOMSTM002079	44	14	2	3	2	7	4	6	2	3	2	2
HOMSTM002080	44	14	2	3	2	3	12	3	1	3	2	5
HOMSTM002082	44	14	1	1	3	6	4	4	4	3	4	6
HOMSTM002083	44	14	1	3	1	1	11	4	2	2	1	3
HOMSTM002084	44	14	2	3	2	4	7	2	1	3	1	3
HOMSTM002091	43	14	2	3	2	5	2	7	2	4	3	4
HOMSTM002093	43	14	2	3	3	4	2	5	2	4	2	4
HOMSTM002094	43	14	4	1	3	3	6	6	3	4	4	2
HOMSTM002095	43	14	2	4	2	3	2	5	3	4	2	4
HOMSTM002096	43	14	2	4	1	2	8	7	1	3	7	3
HOMSTM002097	43	14	3	7	1	3	3	6	2	4	2	3
HOMSTM002098	43	14	2	2	4	2	3	8	2	4	2	2
HOMSTM002101	43	14	4	3	2	4	3	4	2	5	2	3
HOMSTM002102	43	14	4	4	2	3	3	6	2	2	2	2
HOMSTM002104	43	14	2	3	1	2	3	6	2	4	2	5
HOMSTM002106	43	14	3	3	1	2	2	4	2	3	2	3
HOMSTM002107	43	14	3	3	2	4	4	5	2	7	2	2
HOMSTM002109	43	14	6	3	4	2	5	4	3	3	2	3
HOMSTM002110	43	14	2	3	2	4	2	4	2	9	3	2
HOMSTM002112	43	14	3	4	2	2	4	8	1	2	2	3
HOMSTM002114	43	14	2	4	1	5	4	3	2	3	3	2
HOMSTM002115	43	14	3	2	3	3	3	5	3	5	2	3
HOMSTM002117	43	14	3	5	2	6	2	3	3	7	3	2
HOMSTM002119	43	14	2	2	3	2	2	3	2	3	4	2
HOMSTM002120	43	14	5	6	2	2	2	3	2	4	2	4
HOMSTM002122	43	14	2	4	2	3	2	4	3	7	3	2
HOMSTM002123	43	14	1	2	1	3	2	8	1	2	9	4
HOMSTM002124	43	14	4	8	1	4	4	6	2	5	2	2
HOMSTM002125	43	14	1	1	1	1	1	3	1	2	1	24
HOMSTM002126	43	14	2	4	3	4	3	6	1	4	2	3
HOMSTM002127	43	14	2	4	3	4	2	5	2	7	2	2
HOMSTM002128	43	14	3	9	2	6	2	4	2	3	1	3
HOMSTM002129	43	14	2	5	2	2	6	6	1	4	1	1
HOMSTM002130	43	14	3	4	2	4	5	4	2	3	3	3
HOMSTM002131	43	14	1	1	3	6	13	3	1	6	4	1
HOMSTM002132	43	14	2	5	2	4	2	4	2	8	2	2
HOMSTM002133	43	14	2	4	2	4	3	7	2	3	2	2
HOMSTM002134	43	14	1	2	2	6	1	4	3	9	3	3
HOMSTM002135	43	14	6	4	2	3	2	4	1	5	2	4
HOMSTM002136	43	14	2	5	2	3	3	6	2	4	2	2
HOMSTM002137	43	14	3	6	3	3	3	5	4	1	2	3
HOMSTM002139	43	14	2	3	3	5	4	5	1	3	1	3
HOMSTM002140	43	14	2	2	1	5	3	3	6	3	6	2
HOMSTM002142	43	14	3	4	2	5	3	6	1	6	4	3
HOMSTM002143	43	14	2	2	2	4	4	7	1	2	2	2
HOMSTM002144	43	14	2	3	1	4	5	7	2	4	2	2
HOMSTM002146	43	14	2	6	3	4	3	5	1	5	2	1
HOMSTM002150	42	14	1	2	3	3	5	4	1	2	1	14
HOMSTM002151	42	14	3	3	3	4	3	6	3	3	2	1
HOMSTM002152	42	14	3	2	2	6	2	4	5	4	2	2
HOMSTM002153	42	14	2	4	2	4	3	5	3	3	2	2
HOMSTM002154	42	14	2	3	1	3	2	4	2	8	1	2
HOMSTM002155	42	14	2	3	1	4	2	4	3	5	2	4
HOMSTM002156	42	14	2	2	2	4	7	5	2	5	3	2
HOMSTM002157	42	14	2	4	2	5	3	6	3	4	2	2
HOMSTM002159	42	14	3	4	2	4	2	4	2	4	2	2
HOMSTM002160	42	14	1	2	2	3	7	7	1	4	4	2
HOMSTM002161	42	14	1	1	2	6	6	8	2	2	2	3
HOMSTM002162	42	14	3	5	2	4	2	6	2	1	2	3
HOMSTM002163	42	14	3	3	2	4	5	10	3	3	2	3
HOMSTM002165	42	14	3	6	2	4	2	4	2	4	2	3
HOMSTM002166	42	14	5	6	2	2	2	4	2	5	2	2
HOMSTM002167	42	14	3	5	3	3	2	5	4	1	3	3
HOMSTM002168	42	14	2	4	3	4	6	5	2	5	2	2
HOMSTM002170	42	14	2	7	3	4	3	5	3	1	2	3
HOMSTM002171	42	14	2	3	1	4	3	4	3	3	2	4
HOMSTM002173	42	14	3	6	2	4	2	6	2	1	4	2
HOMSTM002174	42	14	3	4	2	2	3	4	2	2	2	4
HOMSTM002175	42	14	2	3	2	4	4	7	2	4	4	3
HOMSTM002177	42	14	2	4	1	4	8	5	1	6	2	1
HOMSTM002178	42	14	3	4	1	2	1	2	1	4	2	4
HOMSTM002180	42	14	2	3	2	2	2	5	3	5	2	3
HOMSTM002181	42	14	2	2	4	2	1	8	4	3	4	3
HOMSTM002182	42	14	2	2	2	4	2	3	2	7	3	3
HOMSTM002183	42	14	2	2	4	3	3	5	2	3	3	4
HOMSTM002184	42	14	4	4	3	3	2	6	3	5	2	2
HOMSTM002185	42	14	4	8	2	4	4	6	3	2	2	3
HOMSTM002186	42	14	3	4	2	4	2	4	2	3	2	3
HOMSTM002187	42	14	2	3	1	7	3	4	2	5	4	2
HOMSTM002189	42	14	2	4	2	3	2	4	2	3	4	2
HOMSTM002191	42	14	2	2	2	4	2	4	2	6	4	2
HOMSTM002192	42	14	3	2	5	3	2	4	6	1	2	5
HOMSTM002193	42	14	2	4	2	3	4	4	2	4	4	3
HOMSTM002194	42	14	3	5	4	3	2	4	2	3	3	3
HOMSTM002195	42	14	2	3	2	6	2	4	3	7	3	2
HOMSTM002196	42	14	2	4	1	5	4	7	3	5	2	3
HOMSTM002197	42	14	4	7	2	3	3	4	2	3	2	4
HOMSTM002198	42	14	2	3	1	4	4	3	4	7	2	4
HOMSTM002199	42	14	2	5	4	4	2	4	2	3	3	4
HOMSTM002200	42	14	3	5	2	3	2	6	2	3	2	5
HOMSTM002201	42	14	3	5	2	4	3	4	3	3	4	2
HOMSTM002202	42	14	1	2	1	3	4	5	1	4	7	3
HOMSTM002203	42	14	1	2	1	3	16	3	2	2	3	2
HOMSTM002204	42	14	2	4	2	4	3	6	2	3	2	2
HOMSTM002205	42	14	2	6	2	4	3	4	3	2	1	3
HOMSTM002206	42	14	4	2	2	2	2	4	1	3	3	3
HOMSTM002207	42	14	2	5	2	4	2	7	2	4	2	2
HOMSTM002208	42	14	3	4	4	5	3	4	2	4	2	5
HOMSTM002210	42	14	2	3	2	4	4	8	2	4	2	2
HOMSTM002211	41	14	2	5	1	3	2	3	2	8	2	3
HOMSTM002212	41	14	4	2	4	4	3	2	1	3	3	3
HOMSTM002213	41	14	2	3	2	4	3	6	2	4	3	2
HOMSTM002215	41	14	3	4	2	3	9	5	2	4	1	2
HOMSTM002216	41	14	1	1	2	5	4	5	4	3	3	1
HOMSTM002217	41	14	2	3	5	3	3	7	2	3	3	2
HOMSTM002218	41	14	2	2	3	5	4	6	2	3	3	5
HOMSTM002219	41	14	4	8	1	3	2	2	2	6	2	2
HOMSTM002220	41	14	2	8	2	3	2	6	2	4	2	3
HOMSTM002221	41	14	4	3	1	3	5	2	1	3	8	1
HOMSTM002222	41	14	3	6	1	3	2	5	2	1	3	3
HOMSTM002223	41	14	1	4	1	5	2	5	1	3	1	3
HOMSTM002224	41	14	2	2	3	6	2	4	3	5	2	2
HOMSTM002226	41	14	2	4	2	3	3	6	1	6	2	5
HOMSTM002227	41	14	2	5	4	3	2	4	3	5	2	3
HOMSTM002228	41	14	2	3	3	4	3	7	2	4	2	3
HOMSTM002229	41	14	3	6	3	4	4	3	2	3	3	3
HOMSTM002230	41	14	3	6	2	4	3	4	2	3	2	3
HOMSTM002231	41	14	4	4	3	4	2	4	2	5	2	4
HOMSTM002232	41	14	2	5	2	7	3	6	3	3	2	3
HOMSTM002233	41	14	4	4	1	5	1	4	2	6	2	3
HOMSTM002234	41	14	3	6	1	5	3	4	3	2	1	1
HOMSTM002235	41	14	2	3	2	2	4	4	3	3	4	2
HOMSTM002236	41	14	2	1	2	4	4	4	2	8	2	2
HOMSTM002237	41	14	2	5	2	3	2	5	3	2	2	2
HOMSTM002238	41	14	8	7	2	2	2	4	1	4	3	2
HOMSTM002240	41	14	3	5	3	6	2	4	3	3	2	2
HOMSTM002241	41	14	2	3	3	3	3	6	1	2	4	2
HOMSTM002242	41	14	3	4	1	4	2	4	1	3	4	1
HOMSTM002243	41	14	3	4	1	3	3	5	1	3	1	3
HOMSTM002244	41	14	3	6	2	5	3	5	1	2	1	3
HOMSTM002245	41	14	3	3	3	2	3	5	3	4	4	3
HOMSTM002246	41	14	1	2	3	2	3	2	1	2	2	12
HOMSTM002247	41	14	1	1	2	3	4	8	1	4	1	5
HOMSTM002248	41	14	3	3	1	2	1	2	1	7	2	4
HOMSTM002249	41	14	4	4	1	2	6	4	2	2	1	2
HOMSTM002250	41	14	2	6	2	4	7	3	2	3	1	2
HOMSTM002252	41	14	4	6	2	2	6	2	1	5	1	4
HOMSTM002253	41	14	4	5	2	4	2	7	2	2	1	3
HOMSTM002254	41	14	4	7	2	4	3	3	1	2	3	2
HOMSTM002255	41	14	4	6	2	3	2	4	3	2	1	3
HOMSTM002256	41	14	3	6	1	4	1	3	2	5	2	2
HOMSTM002257	41	14	3	3	3	4	2	3	3	5	1	2
HOMSTM002258	41	14	2	3	2	2	2	5	3	3	2	4
HOMSTM002259	41	14	2	3	3	3	3	4	2	4	2	2
HOMSTM002260	41	14	2	4	2	2	4	3	6	5	1	2
HOMSTM002261	41	14	3	3	2	4	2	8	2	3	2	2
HOMSTM002263	41	14	2	3	2	2	2	6	2	2	3	2
HOMSTM002264	41	14	3	7	2	3	3	4	3	3	2	6
HOMSTM002265	41	14	2	4	3	7	2	4	1	5	2	3
HOMSTM002266	41	14	2	2	1	5	1	2	1	4	1	1
HOMSTM002267	41	14	2	3	2	3	2	8	2	6	2	2
HOMSTM002269	41	14	3	6	2	2	4	7	2	2	2	3
HOMSTM002270	41	14	2	3	4	3	2	8	1	6	5	2
HOMSTM002271	41	14	2	3	2	3	4	4	2	5	2	4
HOMSTM002272	41	14	2	4	2	4	1	7	1	5	1	4
HOMSTM002275	40	14	2	4	2	2	2	4	1	4	2	4
HOMSTM002276	40	14	3	5	2	2	3	7	2	5	2	2
HOMSTM002278	40	14	2	3	2	6	3	4	2	4	5	3
HOMSTM002279	40	14	3	4	2	4	4	3	2	4	1	3
HOMSTM002280	40	14	2	5	3	3	2	6	3	5	2	2
HOMSTM002282	40	14	4	4	2	3	6	4	2	6	1	2
HOMSTM002283	40	14	2	3	2	4	3	6	2	4	2	3
HOMSTM002284	40	14	1	3	1	6	2	5	1	4	5	2
HOMSTM002285	40	14	3	4	1	4	2	6	2	3	3	3
HOMSTM002286	40	14	2	2	1	4	1	7	2	4	4	2
HOMSTM002287	40	14	2	4	2	3	3	6	3	4	1	5
HOMSTM002288	40	14	2	2	2	5	3	8	2	1	3	3
HOMSTM002289	40	14	1	2	2	2	8	5	1	2	1	1
HOMSTM002290	40	14	1	3	2	3	2	4	1	6	2	3
HOMSTM002291	40	14	3	3	2	3	6	7	2	1	2	2
HOMSTM002293	40	14	4	7	2	5	2	4	2	2	1	5
HOMSTM002294	40	14	1	1	1	2	1	4	2	2	1	2
HOMSTM002295	40	14	3	3	1	2	4	4	2	5	2	3
HOMSTM002296	40	14	2	2	2	3	5	6	2	6	2	2
HOMSTM002297	40	14	2	6	3	5	2	6	3	3	1	2
HOMSTM002299	40	14	3	6	1	1	1	3	2	3	2	5
HOMSTM002300	40	14	1	1	2	1	2	3	3	2	1	4
HOMSTM002301	40	14	2	4	3	2	2	4	1	4	2	2
HOMSTM002302	40	14	3	3	2	4	4	8	1	2	2	2
HOMSTM002303	40	14	3	4	3	4	3	6	2	6	1	4
HOMSTM002304	40	14	2	4	2	3	3	6	2	4	2	2
HOMSTM002305	40	14	3	7	1	3	2	6	1	3	2	3
HOMSTM002306	40	14	3	3	3	2	2	4	2	6	2	2
HOMSTM002307	40	14	2	5	2	2	3	6	2	4	2	2
HOMSTM002308	40	14	3	3	1	5	2	5	2	6	2	3
HOMSTM002309	40	14	4	4	2	4	3	4	2	4	4	3
HOMSTM002310	40	14	4	5	2	3	2	5	2	2	3	2
HOMSTM002311	40	14	2	2	2	3	2	4	5	6	3	2
HOMSTM002312	40	14	3	4	2	5	2	4	3	4	3	2
HOMSTM002313	40	14	3	5	1	2	2	4	2	6	1	5
HOMSTM002314	40	14	2	3	2	7	2	3	2	6	2	2
HOMSTM002315	40	14	1	6	3	3	1	4	2	5	5	1
HOMSTM002317	40	14	2	4	2	3	3	4	4	4	2	3
HOMSTM002318	40	14	2	3	1	3	2	4	2	5	2	2
HOMSTM002319	40	14	2	4	3	4	2	4	2	4	4	2
HOMSTM002320	40	14	2	3	2	5	2	5	2	4	3	2
HOMSTM002321	40	14	2	2	3	4	2	5	1	7	2	2
HOMSTM002322	40	14	3	4	3	4	2	6	2	3	2	3
HOMSTM002324	40	14	3	4	2	3	2	4	2	4	2	5
HOMSTM002326	40	14	3	5	1	3	2	7	3	2	1	3
HOMSTM002327	40	14	2	4	2	4	3	7	2	5	1	2
HOMSTM002328	40	14	3	6	1	2	2	4	2	4	2	2
HOMSTM002329	40	14	3	3	2	2	2	4	2	5	2	4
